primary_key;zipcode;city;state;community;latitude;longitude
12384;23847;Sierksrade;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7333;10.6
12385;23847;Siebenbäumen;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.75;10.5333
12386;23847;Westerau;Schleswig-Holstein;Kreis Stormarn;53.7775;10.4882
12387;23847;Kastorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7457;10.5672
12388;23847;Meddewade;Schleswig-Holstein;Kreis Stormarn;53.8096;10.4401
12389;23847;Grinau;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7833;10.55
12390;23847;Schiphorst;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7081;10.4612
12391;23847;Düchelsdorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7333;10.5667
12392;23847;Pölitz;Schleswig-Holstein;Kreis Stormarn;53.773;10.3828
12393;23847;Rethwisch;Schleswig-Holstein;Kreis Stormarn;53.7833;10.45
12394;23847;Stubben;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7333;10.4333
12395;23858;Heidekamp;Schleswig-Holstein;Kreis Stormarn;53.85;10.5
12396;23858;Barnitz;Schleswig-Holstein;Kreis Stormarn;53.8;10.5
12397;23858;Reinfeld (Holstein);Schleswig-Holstein;Kreis Stormarn;53.824;10.4958
12398;23858;Wesenberg;Schleswig-Holstein;Kreis Stormarn;53.8333;10.55
12399;23858;Feldhorst;Schleswig-Holstein;Kreis Stormarn;53.85;10.4333
12400;23860;Groß Schenkenberg;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.8;10.5667
12401;23860;Klein Wesenberg;Schleswig-Holstein;Kreis Stormarn;53.8167;10.55
12402;23863;Bargfeld-Stegen;Schleswig-Holstein;Kreis Stormarn;53.7678;10.1875
12403;23863;Nienwohld;Schleswig-Holstein;Kreis Stormarn;53.7869;10.1944
12404;23863;Kayhude;Schleswig-Holstein;Kreis Segeberg;53.7563;10.1323
12405;23866;Nahe;Schleswig-Holstein;Kreis Segeberg;53.8;10.1333
12406;23867;Sülfeld;Schleswig-Holstein;Kreis Segeberg;53.8;10.2333
12407;23869;Elmenhorst;Schleswig-Holstein;Kreis Stormarn;53.7667;10.2667
12408;23879;Mölln;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.617;10.6874
12409;23881;Alt Mölln;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6231;10.6618
12410;23881;Bälau;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6167;10.6167
12411;23881;Breitenfelde;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6059;10.6334
12412;23881;Lankau;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6667;10.6667
12413;23881;Niendorf an der Stecknitz;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.5855;10.6089
12414;23881;Koberg;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6339;10.5236
12415;23881;Borstorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6167;10.5667
12416;23883;Klein Zecher;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.5833;10.8667
12417;23883;Seedorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6197;10.866
12418;23883;Brunsmark;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6167;10.7333
12419;23883;Sterley;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6167;10.8167
12420;23883;Horst;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6333;10.7667
12421;23883;Grambek;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.5739;10.6808
12422;23883;Hollenbek;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.5912;10.8203
12423;23883;Lehmrade;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.5939;10.7497
12424;23896;Panten;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6667;10.6167
12425;23896;Poggensee;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.65;10.5833
12426;23896;Ritzerau;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6667;10.5667
12427;23896;Nusse;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6565;10.5839
12428;23896;Walksfelde;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6333;10.5833
12429;23898;Kühsen;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6833;10.6167
12430;23898;Klinkrade;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7167;10.55
12431;23898;Sandesneben;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6833;10.5
12432;23898;Wentorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6752;10.4739
12433;23898;Sirksfelde;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6667;10.5
12434;23898;Lüchow;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6833;10.5333
12435;23898;Duvensee;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7;10.5667
12436;23898;Labenz;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7098;10.5213
12437;23899;Besenthal;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.5333;10.7333
12438;23899;Gudow;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.5556;10.7702
12439;23909;Albsfelde;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6833;10.7
12440;23909;Bäk;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7167;10.7833
12441;23909;Ratzeburg;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6996;10.7726
12442;23909;Fredeburg;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6667;10.7167
12443;23909;Römnitz;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7167;10.7667
12444;23909;Giesensdorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6833;10.7
12445;23909;Mechow;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7167;10.8
12446;23911;Groß Disnack;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.75;10.6833
12447;23911;Salem;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.656;10.8263
12448;23911;Pogeez;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7512;10.7287
12449;23911;Kittlitz;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6641;10.917
12450;23911;Mustin;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6833;10.8833
12451;23911;Ziethen;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6944;10.8094
12452;23911;Schmilau;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.6625;10.7568
12453;23911;Kulpin;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7099;10.695
12454;23911;Harmsdorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7;10.7167
12455;23911;Einhaus;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7167;10.7333
12456;23911;Buchholz;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7333;10.75
12457;23919;Göldenitz;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7167;10.6333
12458;23919;Berkenthin;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7333;10.65
12459;23919;Behlendorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7;10.6667
12460;23919;Rondeshagen;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.75;10.6333
12461;23919;Niendorf;Schleswig-Holstein;Kreis Herzogtum Lauenburg;53.7026;10.6256
12462;24103;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3205;10.1327
12463;24105;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3347;10.1348
12464;24106;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3506;10.1205
12465;24107;Ottendorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3409;10.0493
12466;24107;Quarnbek;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3333;9.9833
12467;24107;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3333;10.1333
12468;24109;Kiel;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3205;10.051
12469;24109;Melsdorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3167;10.0333
12470;24111;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3333;10.1333
12471;24113;Molfsee;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2667;10.0667
12472;24113;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.301;10.116
12473;24114;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3157;10.1302
12474;24116;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3253;10.1212
12475;24118;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3334;10.1176
12476;24119;Kronshagen;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3333;10.0833
12477;24143;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3061;10.1448
12478;24145;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3333;10.1333
12479;24146;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3333;10.1333
12480;24147;Klausdorf;Schleswig-Holstein;Kreis Plön;54.309;10.2137
12481;24147;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3333;10.1333
12482;24148;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3187;10.1703
12483;24149;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3333;10.1333
12484;24159;Kiel;Schleswig-Holstein;Kreisfreie Stadt Kiel;54.3973;10.1505
12485;24161;Altenholz;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4;10.1333
12486;24211;Preetz;Schleswig-Holstein;Kreis Plön;54.2354;10.278
12487;24211;Schellhorn;Schleswig-Holstein;Kreis Plön;54.2295;10.294
12488;24211;Kühren;Schleswig-Holstein;Kreis Plön;54.1988;10.2596
12489;24211;Honigsee;Schleswig-Holstein;Kreis Plön;54.2333;10.1833
12490;24211;Wahlstorf;Schleswig-Holstein;Kreis Plön;54.2;10.3167
12491;24211;Pohnsdorf;Schleswig-Holstein;Kreis Plön;54.2396;10.249
12492;24211;Lehmkuhlen;Schleswig-Holstein;Kreis Plön;54.2333;10.3667
12493;24211;Postfeld;Schleswig-Holstein;Kreis Plön;54.2104;10.2128
12494;24211;Rastorf;Schleswig-Holstein;Kreis Plön;54.2667;10.2833
12495;24214;Noer;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4667;10.0
12496;24214;Lindau;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3833;9.9
12497;24214;Schinkel;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3667;9.95
12498;24214;Neuwittenbek;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3667;10.0167
12499;24214;Tüttendorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4;10.0
12500;24214;Gettorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4;9.9833
12501;24214;Neudorf-Bornstein;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4333;9.95
12502;24217;Krokau;Schleswig-Holstein;Kreis Plön;54.4;10.35
12503;24217;Fiefbergen;Schleswig-Holstein;Kreis Plön;54.3833;10.35
12504;24217;Höhndorf;Schleswig-Holstein;Kreis Plön;54.3667;10.3667
12505;24217;Krummbek;Schleswig-Holstein;Kreis Plön;54.3833;10.4
12506;24217;Barsbek;Schleswig-Holstein;Kreis Plön;54.4;10.3167
12507;24217;Schönberg (Holstein);Schleswig-Holstein;Kreis Plön;54.3905;10.3775
12508;24217;Stakendorf;Schleswig-Holstein;Kreis Plön;54.3887;10.4234
12509;24217;Wisch;Schleswig-Holstein;Kreis Plön;54.4108;10.3428
12510;24217;Bendfeld;Schleswig-Holstein;Kreis Plön;54.3667;10.4167
12511;24220;Flintbek;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.25;10.0667
12512;24220;Boksee;Schleswig-Holstein;Kreis Plön;54.2333;10.1333
12513;24220;Schönhorst;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2264;10.106
12514;24220;Böhnhusen;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2167;10.0667
12515;24220;Techelsdorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2167;10.05
12516;24222;Schwentinental;Schleswig-Holstein;Kreis Plön;54.2944;10.2167
12517;24223;Raisdorf;Schleswig-Holstein;Kreis Plön;54.2813;10.2491
12518;24226;Heikendorf;Schleswig-Holstein;Kreis Plön;54.3667;10.2
12519;24229;Strande;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4333;10.1667
12520;24229;Dänischenhagen;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4278;10.126
12521;24229;Schwedeneck;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4667;10.0833
12522;24232;Dobersdorf;Schleswig-Holstein;Kreis Plön;54.3189;10.2801
12523;24232;Schönkirchen;Schleswig-Holstein;Kreis Plön;54.3333;10.2333
12524;24235;Stein;Schleswig-Holstein;Kreis Plön;54.4167;10.2667
12525;24235;Laboe;Schleswig-Holstein;Kreis Plön;54.4;10.2167
12526;24235;Wendtorf;Schleswig-Holstein;Kreis Plön;54.4121;10.2895
12527;24235;Lutterbek;Schleswig-Holstein;Kreis Plön;54.4;10.2833
12528;24235;Brodersdorf;Schleswig-Holstein;Kreis Plön;54.3833;10.25
12529;24238;Mucheln;Schleswig-Holstein;Kreis Plön;54.25;10.4333
12530;24238;Lammershagen;Schleswig-Holstein;Kreis Plön;54.2833;10.45
12531;24238;Martensrade;Schleswig-Holstein;Kreis Plön;54.2833;10.4
12532;24238;Selent;Schleswig-Holstein;Kreis Plön;54.2889;10.427
12533;24239;Achterwehr;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3132;9.9661
12534;24241;Reesdorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1833;10.05
12535;24241;Grevenkrug;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2167;10.0167
12536;24241;Schmalstede;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2;10.0333
12537;24241;Blumenthal;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2333;10.0
12538;24241;Sören;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2;10.0167
12539;24241;Schierensee;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.25;9.9833
12540;24242;Felde;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3;9.9333
12541;24244;Felm;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4167;10.05
12542;24245;Barmissen;Schleswig-Holstein;Kreis Plön;54.2;10.1833
12543;24245;Großbarkau;Schleswig-Holstein;Kreis Plön;54.2333;10.1667
12544;24245;Klein Barkau;Schleswig-Holstein;Kreis Plön;54.2333;10.1333
12545;24245;Kirchbarkau;Schleswig-Holstein;Kreis Plön;54.2109;10.1442
12546;24247;Rodenbek;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2833;10.0167
12547;24247;Mielkendorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2833;10.05
12548;24248;Mönkeberg;Schleswig-Holstein;Kreis Plön;54.35;10.1833
12549;24250;Löptin;Schleswig-Holstein;Kreis Plön;54.1833;10.2167
12550;24250;Warnau;Schleswig-Holstein;Kreis Plön;54.1833;10.1667
12551;24250;Bothkamp;Schleswig-Holstein;Kreis Plön;54.2;10.1333
12552;24250;Nettelsee;Schleswig-Holstein;Kreis Plön;54.1764;10.1926
12553;24251;Osdorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4333;10.0167
12554;24253;Prasdorf;Schleswig-Holstein;Kreis Plön;54.3833;10.3
12555;24253;Probsteierhagen;Schleswig-Holstein;Kreis Plön;54.3615;10.2877
12556;24253;Passade;Schleswig-Holstein;Kreis Plön;54.3667;10.3167
12557;24253;Fahren;Schleswig-Holstein;Kreis Plön;54.35;10.3333
12558;24254;Rumohr;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2556;10.0245
12559;24256;Stoltenberg;Schleswig-Holstein;Kreis Plön;54.35;10.35
12560;24256;Schlesen;Schleswig-Holstein;Kreis Plön;54.3215;10.3342
12561;24256;Fargau-Pratjau;Schleswig-Holstein;Kreis Plön;54.3333;10.4167
12562;24257;Hohenfelde;Schleswig-Holstein;Kreis Plön;54.3667;10.5
12563;24257;Köhn;Schleswig-Holstein;Kreis Plön;54.35;10.45
12564;24257;Schwartbuck;Schleswig-Holstein;Kreis Plön;54.3576;10.4787
12565;24259;Westensee;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2745;9.8958
12566;24306;Rathjensdorf;Schleswig-Holstein;Kreis Plön;54.1833;10.4333
12567;24306;Bösdorf;Schleswig-Holstein;Kreis Plön;54.15;10.4833
12568;24306;Plön;Schleswig-Holstein;Kreis Plön;54.1624;10.4233
12569;24306;Wittmoldt;Schleswig-Holstein;Kreis Plön;54.1667;10.3667
12570;24306;Lebrade;Schleswig-Holstein;Kreis Plön;54.2167;10.4167
12571;24321;Tröndel;Schleswig-Holstein;Kreis Plön;54.3333;10.5167
12572;24321;Giekau;Schleswig-Holstein;Kreis Plön;54.3167;10.5167
12573;24321;Klamp;Schleswig-Holstein;Kreis Plön;54.3;10.5333
12574;24321;Behrensdorf;Schleswig-Holstein;Kreis Plön;54.3504;10.6049
12575;24321;Hohwacht;Schleswig-Holstein;Kreis Plön;54.3208;10.6702
12576;24321;Lütjenburg;Schleswig-Holstein;Kreis Plön;54.2919;10.5894
12577;24321;Helmstorf;Schleswig-Holstein;Kreis Plön;54.2833;10.6
12578;24321;Panker;Schleswig-Holstein;Kreis Plön;54.3333;10.5667
12579;24326;Stocksee;Schleswig-Holstein;Kreis Segeberg;54.0899;10.3417
12580;24326;Dörnick;Schleswig-Holstein;Kreis Plön;54.1667;10.3667
12581;24326;Ascheberg;Schleswig-Holstein;Kreis Plön;54.1503;10.3455
12582;24326;Nehmten;Schleswig-Holstein;Kreis Plön;54.1;10.4
12583;24326;Kalübbe;Schleswig-Holstein;Kreis Plön;54.1167;10.2833
12584;24326;Dersau;Schleswig-Holstein;Kreis Plön;54.118;10.3337
12585;24327;Högsdorf;Schleswig-Holstein;Kreis Plön;54.25;10.6167
12586;24327;Kletkamp;Schleswig-Holstein;Kreis Plön;54.25;10.6333
12587;24327;Blekendorf;Schleswig-Holstein;Kreis Plön;54.2821;10.6582
12588;24329;Grebin;Schleswig-Holstein;Kreis Plön;54.2;10.5
12589;24329;Rantzau;Schleswig-Holstein;Kreis Plön;54.25;10.5167
12590;24329;Dannau;Schleswig-Holstein;Kreis Plön;54.2407;10.5423
12591;24340;Eckernförde;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4685;9.8382
12592;24340;Altenhof;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4333;9.8667
12593;24340;Windeby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4667;9.8167
12594;24340;Goosefeld;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4333;9.8167
12595;24340;Gammelby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.5;9.8
12596;24351;Thumby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.5833;9.9167
12597;24351;Damp;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.5824;9.9359
12598;24354;Rieseby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.5414;9.8169
12599;24354;Kosel;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.5058;9.7565
12600;24357;Fleckeby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4833;9.7
12601;24357;Güby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4833;9.6667
12602;24357;Hummelfeld;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4667;9.7167
12603;24358;Bistensee;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4;9.7005
12604;24358;Ascheffel;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4333;9.7
12605;24358;Hütten;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4333;9.7167
12606;24360;Barkelsby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.5;9.8333
12607;24361;Klein Wittensee;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3833;9.7333
12608;24361;Holzbunge;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.3833;9.7
12609;24361;Damendorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4167;9.7333
12610;24361;Groß Wittensee;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4;9.7667
12611;24361;Haby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4;9.8167
12612;24363;Holtsee;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.4;9.85
12613;24364;Holzdorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.55;9.8833
12614;24366;Loose;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.5167;9.8833
12615;24367;Osterby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.45;9.75
12616;24369;Waabs;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.5333;9.9833
12617;24376;Rabel;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7;9.95
12618;24376;Arnis;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6333;9.9167
12619;24376;Kappeln;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6612;9.9313
12620;24376;Grödersby;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6333;9.9167
12621;24376;Hasselberg;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7167;9.9833
12622;24392;Kiesby;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6214;9.8236
12623;24392;Süderbrarup;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6333;9.7833
12624;24392;Wagersrott;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6667;9.8
12625;24392;Brebel;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6333;9.75
12626;24392;Dollrottfeld;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6333;9.8167
12627;24392;Boren;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6151;9.8211
12628;24392;Ekenis;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6259;9.8509
12629;24392;Nottfeld;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6167;9.7667
12630;24392;Scheggerott;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6667;9.8167
12631;24392;Saustrup;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6667;9.7667
12632;24392;Norderbrarup;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.654;9.7686
12633;24395;Kronsgaard;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7333;9.9833
12634;24395;Pommerby;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7667;9.95
12635;24395;Niesgrau;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.75;9.8167
12636;24395;Rabenholz;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7167;9.9
12637;24395;Nieby;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7667;9.9333
12638;24395;Stangheck;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7167;9.8667
12639;24395;Gelting;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.75;9.9
12640;24398;Winnemark;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.6167;9.9167
12641;24398;Karby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.6237;9.9732
12642;24398;Brodersby;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.6333;9.9833
12643;24398;Dörphof;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.6167;9.9667
12644;24399;Arnis;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6304;9.9316
12645;24401;Böel;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.65;9.7167
12646;24402;Esgrus;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7167;9.7833
12647;24404;Maasholm;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6833;9.9833
12648;24405;Mohrkirch;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6667;9.7167
12649;24405;Rügge;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6833;9.7667
12650;24407;Rabenkirchen-Faulück;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6333;9.85
12651;24407;Oersberg;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.6667;9.85
12652;24409;Stoltebüll;Schleswig-Holstein;Kreis Schleswig-Flensburg;54.7;9.8833
12653;24534;Neumünster;Schleswig-Holstein;Kreisfreie Stadt Neumünster;54.0725;9.9828
12654;24536;Tasdorf;Schleswig-Holstein;Kreis Plön;54.1;10.0333
12655;24536;Neumünster;Schleswig-Holstein;Kreisfreie Stadt Neumünster;54.1077;9.9946
12656;24537;Neumünster;Schleswig-Holstein;Kreisfreie Stadt Neumünster;54.0893;9.9779
12657;24539;Neumünster;Schleswig-Holstein;Kreisfreie Stadt Neumünster;54.0614;9.9982
12658;24558;Henstedt-Ulzburg;Schleswig-Holstein;Kreis Segeberg;53.805;9.9745
12659;24558;Wakendorf II;Schleswig-Holstein;Kreis Segeberg;53.7833;10.0833
12660;24568;Kaltenkirchen;Schleswig-Holstein;Kreis Segeberg;53.8329;9.9581
12661;24568;Oersdorf;Schleswig-Holstein;Kreis Segeberg;53.8391;9.9911
12662;24568;Kattendorf;Schleswig-Holstein;Kreis Segeberg;53.8432;10.0229
12663;24568;Nützen;Schleswig-Holstein;Kreis Segeberg;53.8667;9.9167
12664;24568;Winsen;Schleswig-Holstein;Kreis Segeberg;53.8333;10.0167
12665;24576;Hitzhusen;Schleswig-Holstein;Kreis Segeberg;53.924;9.8526
12666;24576;Hagen;Schleswig-Holstein;Kreis Segeberg;53.9465;9.8266
12667;24576;Bimöhlen;Schleswig-Holstein;Kreis Segeberg;53.9333;9.95
12668;24576;Weddelbrook;Schleswig-Holstein;Kreis Segeberg;53.9;9.8333
12669;24576;Mönkloh;Schleswig-Holstein;Kreis Segeberg;53.8902;9.7877
12670;24576;Bad Bramstedt;Schleswig-Holstein;Kreis Segeberg;53.9183;9.8842
12671;24582;Wattenbek;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1667;10.05
12672;24582;Schönbek;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1667;9.9667
12673;24582;Hoffeld;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.2;10.0
12674;24582;Bissee;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1833;10.1167
12675;24582;Brügge;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1758;10.0691
12676;24582;Mühbrook;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1568;10.0124
12677;24582;Bordesholm;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1761;10.0315
12678;24582;Groß Buchwald;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1667;10.0833
12679;24589;Borgdorf-Seedorf;Schleswig-Holstein;Kreis Rendsburg-Eckernförde;54.1667;9.8833
